30, 3.50, 3.50, 3.48, 5.59, 9.07, 730015.00, 324550.00
30, 3.50, 4.25, 3.50, 5.59, 9.09, 738487.00, 328645.00
30, 3.50, 5.00, 3.51, 5.59, 9.11, 744485.00, 331551.00
30, 3.50, 5.75, 3.54, 5.70, 9.25, 749283.00, 333863.00
30, 3.50, 6.50, 3.55, 5.60, 9.14, 752903.00, 335616.00
30, 3.50, 7.25, 3.56, 5.59, 9.15, 755871.00, 337039.00
30, 3.50, 8.00, 3.56, 5.60, 9.16, 758105.00, 338118.00
30, 3.50, 8.75, 3.58, 5.59, 9.17, 759903.00, 338977.00
30, 3.50, 9.50, 3.57, 5.60, 9.17, 761333.00, 339674.00
30, 4.25, 0.50, 2.60, 5.53, 8.13, 437495.00, 188626.00
30, 4.25, 1.25, 3.16, 5.59, 8.76, 623819.00, 273434.00
30, 4.25, 2.00, 3.33, 5.59, 8.92, 679327.00, 300092.00
30, 4.25, 2.75, 3.41, 5.59, 9.00, 704909.00, 312428.00
30, 4.25, 3.50, 3.45, 5.59, 9.04, 719991.00, 319694.00
30, 4.25, 4.25, 3.48, 5.60, 9.08, 730029.00, 324560.00
30, 4.25, 5.00, 3.50, 5.60, 9.10, 737103.00, 327985.00
30, 4.25, 5.75, 3.52, 5.60, 9.12, 742679.00, 330676.00
30, 4.25, 6.50, 3.54, 5.59, 9.13, 746781.00, 332657.00
30, 4.25, 7.25, 3.55, 5.60, 9.15, 750431.00, 334417.00
30, 4.25, 8.00, 3.55, 5.60, 9.14, 753399.00, 335852.00
30, 4.25, 8.75, 3.55, 5.59, 9.15, 755703.00, 336957.00
30, 4.25, 9.50, 3.56, 5.60, 9.16, 757555.00, 337852.00
35, 0.50, 0.50, 3.76, 5.59, 9.35, 803813.00, 358974.00
35, 0.50, 1.25, 3.87, 5.59, 9.46, 839607.00, 376281.00
35, 0.50, 2.00, 3.89, 5.59, 9.48, 848883.00, 380783.00
35, 0.50, 2.75, 3.90, 5.59, 9.48, 853081.00, 382810.00
35, 0.50, 3.50, 3.92, 5.60, 9.53, 855459.00, 383966.00
35, 0.50, 4.25, 3.93, 5.59, 9.51, 856807.00, 384625.00
35, 0.50, 5.00, 3.92, 5.59, 9.51, 857775.00, 385101.00
35, 0.50, 5.75, 3.92, 5.60, 9.52, 858525.00, 385461.00
35, 0.50, 6.50, 3.93, 5.59, 9.52, 859123.00, 385748.00
35, 0.50, 7.25, 3.94, 5.59, 9.53, 859675.00, 386013.00
35, 0.50, 8.00, 3.93, 5.60, 9.53, 860157.00, 386251.00
35, 0.50, 8.75, 3.94, 5.59, 9.53, 860485.00, 386405.00
35, 0.50, 9.50, 3.92, 5.59, 9.52, 860725.00, 386519.00
35, 1.25, 0.50, 3.51, 5.59, 9.09, 722813.00, 319881.00
35, 1.25, 1.25, 3.75, 5.58, 9.33, 803649.00, 358902.00
35, 1.25, 2.00, 3.82, 5.59, 9.41, 825815.00, 369606.00
35, 1.25, 2.75, 3.85, 5.59, 9.44, 836427.00, 374733.00
35, 1.25, 3.50, 3.88, 5.59, 9.47, 842221.00, 377540.00
35, 1.25, 4.25, 3.88, 5.59, 9.48, 846115.00, 379438.00
35, 1.25, 5.00, 3.90, 5.59, 9.49, 848753.00, 380725.00
35, 1.25, 5.75, 3.90, 5.59, 9.49, 850939.00, 381780.00
35, 1.25, 6.50, 3.92, 5.60, 9.51, 852397.00, 382480.00
35, 1.25, 7.25, 3.91, 5.59, 9.49, 853683.00, 383101.00
35, 1.25, 8.00, 3.91, 5.59, 9.50, 854825.00, 383661.00
35, 1.25, 8.75, 3.92, 5.60, 9.53, 855455.00, 383960.00
35, 1.25, 9.50, 3.92, 5.60, 9.52, 855953.00, 384205.00
35, 2.00, 0.50, 3.27, 5.59, 8.86, 648957.00, 284431.00
35, 2.00, 1.25, 3.66, 5.58, 9.24, 770267.00, 342801.00
35, 2.00, 2.00, 3.76, 5.58, 9.34, 803813.00, 358974.00
35, 2.00, 2.75, 3.81, 5.58, 9.40, 819585.00, 366593.00
35, 2.00, 3.50, 3.83, 5.59, 9.42, 829195.00, 371250.00
35, 2.00, 4.25, 3.85, 5.60, 9.45, 835627.00, 374351.00
35, 2.00, 5.00, 3.86, 5.60, 9.46, 839607.00, 376281.00
35, 2.00, 5.75, 3.88, 5.59, 9.47, 842777.00, 377816.00
35, 2.00, 6.50, 3.88, 5.59, 9.47, 845175.00, 378983.00
35, 2.00, 7.25, 3.88, 5.59, 9.47, 847267.00, 379991.00
35, 2.00, 8.00, 3.89, 5.59, 9.49, 848883.00, 380783.00
35, 2.00, 8.75, 3.90, 5.60, 9.50, 850237.00, 381435.00
35, 2.00, 9.50, 3.90, 5.59, 9.50, 851393.00, 381993.00
35, 2.75, 0.50, 3.06, 5.58, 8.64, 579791.00, 252977.00
35, 2.75, 1.25, 3.55, 5.59, 9.14, 738711.00, 327531.00
35, 2.75, 2.00, 3.69, 5.58, 9.27, 783115.00, 348966.00
